EAN-13;Descricao;Cod.Prod;Validade;Porcao;Kcal;Carboidratos;Proteinas;GordurasTotais;GordurasSaturadas;GordurasTrans;Colesterol;Fibra;Calcio;Ferro;Sodio
7252;NHOQUE MOLHO ROSE. ROT.BISTEK;7252-4;1;100;86;10;2,3;4,2;1,3;0;0;0,6;32;0;149
7236;NHOQUE MOLHO VERM. ROT.BISTEK;7236-2;1;100;160;28;7,7;2,4;0,4;0;0;1,6;24,4;0;94,2
9873;NHOQUE MOLHO VERM.OP kg;9873-6;4;100;160;28;7,7;2,4;0,4;0;0;1,6;0;0;94
13273;NHOQUE RAGU CARNE SECA OP KG;13273-0;4;100;185;25;8;4,3;1,4;0,1;0;1,5;0;0;239
12239;NHOQUE TOSCANO OP kg;12239-4;6;100;168;15;4,3;10;4,5;0;0;1,9;0;0;1223
4032;NIRA UN;4032-0;7;100;20;3,6;1,2;0,2;0;0,1;0;1,1;0;0;5
24602;NOZES IMPORTADA C/CASCA kg;24602-6;999;15;98;2,8;2,2;9,6;0;0;0;0;0;0;0
2965;NOZES IMPORTADA S/ CASCA BISTE;2965-3;998;15;98;2,8;2,2;9,6;0;0;0;0;0;0;0
7911;NOZES IMPORTADA S/ CASCA BISTE;7911-1;180;15;98;2,8;2,2;9,6;0;0;0;0;0;0;0
11603;NOZES IMPORTADA S/ CASCA FRIOS;11603-3;180;15;98;2,8;2,2;9,6;0;0;0;0;0;0;0
3499;OMELETE ASSADA RESTAURANTE KG;3499-1;999;50;275,1;1,2;3,4;5,1;2,4;0;0;0;0;0;618
7239;OMELETE C/ QUEIJO ROT.KG;7239-7;1;50;87;0,9;7,8;5,8;2,5;0;0;0;0;0;444
9208;OMELETE C/LEGUMES ROT KG;9208-8;1;100;99;3,2;8,4;5,9;2,2;0;0;1;0;0;185
3498;OMELETE DE FORNO RESTAURANTE K;3498-3;999;50;92,5;9,4;4,8;3,9;1,3;0;0;0,2;0;0;225,7
3497;OMELETE DE LEGUMES RESTAURANTE;3497-5;999;130;255,9;6,7;17,6;17,6;8,2;0;0;1,7;0;0;563
9905;OMELETE QUEIJO OP kg;9905-8;1;100;170;2;15;12;5;0;0;0;0;0;800
10380;OMELETE QUEIJO RESF KG;10380-2;1;50;87;1;7,8;5,8;2,5;0;0;0;0;0;444
6898;ORELHA DE GATO SP kg;6898-5;3;40;300;52;8;6;4;0;0;2,5;0;0;280
2025;OSSO BOVINO CONG.KG;2025-7;999;100;219;0;21;14;6;0;0;0;0;0;65
4189;OVO COZIDO OP UNID;4189-0;3;50;140;1;13;10;5;0;0;0;0;0;140
10619;OVO PASCOA  220G CORACAO;10619-4;15;100;560,6;56,7;6,3;33,2;19,6;0;0;1,2;0;0;75,6
13888;OVO PASCOA  AMENDOAS 350g BIST;13888-6;50;25;160;15;2;11;5;0;0;0,2;0;0;32
10627;OVO PASCOA 280G KIDS;10627-5;15;100;593,6;67,4;8,5;31,3;14,9;0;0;2,6;0;0;73
10620;OVO PASCOA 350G DOCE DE LEITE;10620-8;10;100;338;51;5;17;6;0;0;0;0;0;102
10625;OVO PASCOA 390G DOIS AMORES;10625-9;10;100;385;45;6;20;12;0;0;0,2;0;0;81
3000030740560;OVO PASCOA CHOKO BOMBOM 320g;307405-6;20;25;165;15;1,3;10;3,5;0;0;0,3;0;0;38
3000030740805;OVO PASCOA CHOKO NINHO C/AVELA;307408-0;20;25;171;16;1,7;11;4;0;0;0,5;0;0;24
13887;OVO PASCOA COOKIES 350g BISTEK;13887-8;50;25;159;16;2;10;5;0;0;0;0;0;30
3000030740997;OVO PASCOA COOKIES BRANCO 320g;307409-9;20;25;171;16;1,7;11;4;0;0;0,5;0;0;24
3000001062400;OVO PASCOA DIAMANTE NEGRO 300g;10624-0;15;100;587;60;5;36;7,2;0;0;1,5;0;0;54
3000030740720;OVO PASCOA FERRERO 320g;307407-2;20;25;160;15;1,7;10;3,6;0;0;0,5;0;0;19
3000001062325;OVO PASCOA LAKA 320g;10623-2;15;100;647;66;6;38;18;0;0;3;0;0;74
13886;OVO PASCOA M&Ms MARSHMALLOW 35;13886-0;50;25;152;20;1,5;6,6;4;0;0;0,5;0;0;16
3000001062240;OVO PASCOA OREO 290g;10622-4;15;100;627;67;7;36;16;0;0;2;0;0;122
3000001062165;OVO PASCOA OURO BRANCO 330g;10621-6;15;100;631;65;6;37;18;0;0;2;0;0;78
13885;OVO PASCOA PISTACHE 350g BISTE;13885-1;50;25;164;15;2;11;5,5;0;0;0;0;0;27
3000001061861;OVO PASCOA SONHO DE VALSA 300g;10618-6;15;100;623;60;6;39;19;0;0;1;0;0;86
9343;OVOS C/CALABRESA OP kg;9343-2;1;100;180;2;12;12;6;0;0;0;0;0;630
7142;PACOCA AMENDOIM D.MESTRE KG;7142-0;21;20;47;7;1;2;0;0;0;0;0;0;0
1868;PACOCA BISTEK kg;1868-6;30;30;235;35;5;10;5;0;0;0;0;0;0
11079;PACOCA DE CARNE SECA BISTEK KG;11079-5;1;100;290;28;15;13;5,3;0;0;2,4;0;0;778
7245;PACOCA DE PINHAO ROT KG;7245-1;1;100;606;26;20,4;16,8;1,9;0;61;8,7;0;0;839,4
12451;PACOCA IND kg;12451-6;30;30;235;35;5;10;5;0;0;0;0;0;0
38244;PACOCA PINHAO BISTEK KG;38244-2;999;100;122;8,3;8,8;6;1,8;0;0;1,3;0;0;211
10005;PACOCA PINHAO OP kg;10005-6;1;100;606;26;20,4;16,8;7;0;0;8,7;0;0;836
3560;PAELLA DE CARNES BRANCAS RESTA;3560-2;999;60;40;5,1;4,8;2,5;0,6;0;0;0,8;0;0;239
1215;PALETA  BIFE ECONOMICO;1215-7;999;100;219;0;21;14;6;0;0;0;0;0;65
2896;PALETA  BIFE ESPECIAL;2896-7;999;100;219;0;21;14;6;0;0;0;0;0;65
2005;PALETA  BIFINHO DA RAQUETE;2005-2;999;100;219;0;21;14;6;0;0;0;0;0;65
1338;PALETA  CORACAO DA PALETA;1338-2;999;100;219;0;21;14;6;0;0;0;0;0;65
5999;PALETA  CORACAO DA PALETA;5999-4;999;100;291;0;21;14;6;0;0;0;0;0;65
1216;PALETA  CUBOS DIANTEIRO;1216-5;999;100;219;0;21;14;6;0;0;0;0;0;65
500;PALETA  FINA;500-2;999;100;219;0;21;14;6;0;0;0;0;0;65
6000;PALETA  FINA;6000-3;999;100;291;0;21;14;6;0;0;0;0;0;65
1312;PALETA  FINA EM TIRAS;1312-9;999;100;219;0;21;14;6;0;0;0;0;0;65
6002;PALETA  GROSSA;6002-0;999;100;291;0;21;14;6;0;0;0;0;0;65
1149;PALETA  GROSSA MACRO INDIVIDUA;1149-5;999;100;219;0;21;14;6;0;0;0;0;0;65
2006;PALETA  ISCA;2006-0;999;100;219;0;21;14;6;0;0;0;0;0;65
5066;PALETA  PARA CHURRASCO;5066-0;999;100;219;0;21;14;6;0;0;0;0;0;65
6018;PALETA  PARA CHURRASCO;6018-6;999;100;219;0;21;14;6;0;0;0;0;0;65
6478;PALETA  PARA CHURRASCO SALGADA;6478-5;999;100;127;0;17;6,2;2;0;0;0;0;0;400
2897;PALETA  PEDACINHOS P/MACARRONA;2897-5;999;100;219;0;21;14;6;0;0;0;0;0;65
1132;PALETA  PEDACO P/ENSOPAR;1132-0;999;100;219;0;21;14;6;0;0;0;0;0;65
2895;PALETA  PERINHA ESPECIAL;2895-9;999;100;219;0;21;14;6;0;0;0;0;0;65
2007;PALETA  PICADAO P/PANELA;2007-9;999;100;219;0;21;14;6;0;0;0;0;0;65
1365;PALETA  PICANHA DE DIANTEIRO;1365-0;999;100;219;0;21;14;6;0;0;0;0;0;65
1417;PALETA  RAQUETE P/RECHEAR;1417-6;999;100;219;0;21;14;6;0;0;0;0;0;65
10001;PALETA CERATTI DEF. FATIADO KG;10001-3;60;40;48;0,4;6,4;2;1,3;0;0;0;0;0;468
9984;PALETA CERATTI DEF.KG;9984-8;60;40;48;0,4;6,4;2;1,3;0;0;0;0;0;468
6421;PALETA CONGELADA SUINA C/OSSO/;6421-1;30;100;280;0;16;24;8;0;0;0;0;0;105
6334;PALETA CORDEIRO R.CORDEIROS CO;6334-7;360;100;264;9;17;49;9;9;0;9;0;0;61
2906;PALETA GROSSA EMBALAGEM MACRO;2906-8;999;100;148;0;280;90;44;0;0;0;0;0;5
6112;PALETA GROSSA kg MOIDO;6112-3;1;100;130;2;22;7;2;0;0;0;0;0;60
2985;PALETA SALGADA  PICANHA DIANTE;2985-8;999;70;127;0,7;17;6,2;2,3;0;0;0;0;0;1111
6047;PALETA SALGADA  PICANHA DIANTE;6047-0;999;100;139;1,1;18;6,7;2,5;0;0;0;0;0;978
2191;PALETA SALGADO  CORACAO;2191-1;999;70;127;0,7;17;6,2;2,3;0;0;0;0;0;978
6046;PALETA SALGADO  P/CHURRASCO;6046-1;999;100;139;1,1;18;6,7;2,5;0;0;0;0;0;978
9102;PALETA SUINA AO FORNO ROT KG;9102-2;1;100;157;1,5;20;8;3;0;0;0;0;0;647
1273;PALETA SUINA DTALIA C/OSSO/PEL;1273-4;999;100;280;0;16;24;8;0;0;0;0;0;105
48081;PALETA SUINA DTALIA S/OSSO KG;48081-9;999;100;224;0;24;16;2,2;0;0;0;0;0;100
6976;PALETA SUINA RESFRIADA DTALIA;6976-0;7;100;280;0;16;24;8;0;0;0;0;0;105
11293;PALITO CHOCOLATE MINNAS ORIGEN;11293-3;10;30;121;23;2,4;2,3;0,8;0;0;0,6;0;0;132
12617;PALITO PROVOLONE GR.kg;12617-9;3;50;140;18;2;7;1,4;0;0;0;0;0;170
12613;PALITO PROVOLONE PEQ.kg;12613-6;3;50;140;18;2;7;1,4;0;0;0;0;0;170
474;PALITO QUEIJO BISTEK kg;474-0;15;50;143;22;6;4;1,5;0;0;0,5;0;0;100
9855;PALITO QUEIJO FOLHADO BISTEK k;9855-8;999;50;255;33;3,5;7;6;0;0;0,5;0;0;312
12453;PALITO QUEIJO IND kg;12453-2;15;50;286;44;12;8;3;0;0;1;0;0;200
9856;PALMIER BISTEK kg;9856-6;15;50;666;74;6;14;13;0;0;2;0;0;608
10688;PALMIER C/CHOC.BISTEK kg;10688-7;15;30;615;67;6;16;13;0;0;1;0;0;484
12452;PALMIER C/CHOCOLATE IND kg;12452-4;15;50;615;67;6;16;13;0;0;1;0;0;484
12454;PALMIER IND kg;12454-0;15;50;666;74;6;14;13;0;0;2;0;0;608
10274;PANETONE C/COB.CHOCOLATE BISTE;10274-1;15;80;301;50;5;10;3;0;0;2;0;0;310
11062;PANETONE MINI BISTEK 100g;11062-0;30;80;186;30;3;6;3;0;0;3;0;0;160
3000030603810;PANETONE MINI BISTEK 100G;306038-1;30;80;185;29;2,5;6,5;2,5;0;0;2,5;0;0;100
3000030666303;PANETONE TRUFADO LAKA PASCOA 6;306663-0;30;80;359;43;5;18;8;0;0;1;0;0;113
3000030666228;PANETONE TRUFADO OREO PASCOA 6;306662-2;30;80;359;43;5;18;8;0;0;1;0;0;113
3000030666495;PANETONE TRUFADO SONHO VALSA P;306664-9;30;80;359;43;5;18;8;0;0;1;0;0;113
3000013087347;PANETTONE BISTEK 450G CAIXA;130873-4;999;60;185;30;4,5;5,2;4,1;0;0;1,5;0;0;133
3360;PANETTONE FATIADO BISTEK kg;3360-0;15;80;186;29;3;6;3;0;0;3;0;0;160
11037;PANETTONE LAKA BISTEK kg;11037-0;15;80;357;45;5;18;8;0;0;0;0;0;160
232814;PANETTONE MINI BISTEK 100g;130870-0;999;80;186;30;3;6;3;0;0;3;0;0;160
11039;PANETTONE OREO BISTEK kg;11039-6;15;80;355;45;5;18;8;0;0;0;0;0;160
11038;PANETTONE OURO BRANCO BISTEK k;11038-8;15;80;359;45;5;18;8;0;0;0;0;0;160
11040;PANETTONE SONHO DE VALSA BISTE;11040-0;15;80;359;45;5;18;8;0;0;0;0;0;160
3000030009155;PANETTONE TRUFADO BISTEK 600g;300091-5;999;80;359;45;5;18;8;1;0;0;0;0;160
3947;PANETTONE TRUFADO PRESTIGIO BI;3947-0;30;50;179;21,2;4,4;9;3,2;0;10;0,3;0;0;84
11153;PANQUECA CARNE 190g;11153-8;5;100;170;20;19;7;3,5;0;0;1;0;0;451
9477;PANQUECA CARNE OP kg;9477-3;5;100;170;20;19;7;3,5;0;0;0,8;0;0;451
11154;PANQUECA CARNE QUENTE KG;11154-6;1;100;170;20;19;7;3,5;0;0;1;0;0;451
10354;PANQUECA CARNE RESF KG;10354-3;4;100;170;20;19;7;3,5;0;0;0,8;0;0;451
10077;PANQUECA CARNE S/GLUT.350G UN;10077-3;4;50;60;5;4;2,4;0,3;0;0;0,3;0;0;226
14004;PANQUECA CARNE SECA 190g;14004-0;5;100;185;10;13;8;3;0,2;0;1,2;0;0;717
11274;PANQUECA CHOC.C/MORANGO QUENTE;11274-7;1;100;345;38;5;18;10;0;0;2;0;0;134
3627;PANQUECA CHOC/MORANGO ROT KG;3627-7;3;100;345;38,7;4,7;17,8;9,8;0;0;1,8;0;0;134
11275;PANQUECA CHOCOLATE  ATM kg;11275-5;10;100;345;38;5;18;10;0;0;2;0;0;134
11276;PANQUECA CHOCOLATE QUENTE KG;11276-3;1;100;345;38;5;18;10;0;0;2;0;0;134
13966;PANQUECA DE CARNE 190g CONGELA;13966-1;30;100;170;20;19;7;3,5;0;0;1;0;0;451
7938;PANQUECA DE CARNE RESF ROT KG;7938-3;4;100;170;2;19;7,4;3,5;0;0;0,7;0;0;451
7416;PANQUECA DE CARNE ROT.BISTEK K;7416-0;1;100;170;2;19,9;7,3;3,5;0;70,1;0,7;9;1,5;451
14003;PANQUECA DE CARNE SECA 190g CO;14003-1;30;100;185;10;13;8;3;0,2;0;1,2;0;0;717
3494;PANQUECA DE CHARGE ROT KG;3494-0;999;100;496,2;17,7;3,9;3,5;1,2;0;0;1,7;0;0;239,9
7417;PANQUECA DE CHOCOLATE OP  KG;7417-9;1;100;761;77,6;4,8;46,3;23,6;0;18;0,1;14;1,2;55
7941;PANQUECA DE CHOCOLATE RESF ROT;7941-3;4;100;761;77,6;4,8;46;23;0;0;0;0;0;55
13967;PANQUECA DE FRANGO 190g CONGEL;13967-0;30;100;153;20;15;7,5;1,5;0;0;1,5;0;0;450
7940;PANQUECA DE FRANGO RESF ROT KG;7940-5;4;100;153;5;15,2;7,5;1,5;0;0;0,5;0;0;840
7415;PANQUECA DE FRANGO ROT.BISTEK;7415-2;1;100;153;5;15,2;7,5;1,5;0;69,3;0,5;15,9;0,3;840
3629;PANQUECA DE PRESTIGIO ROT KG;3629-3;999;100;345;38,7;4,7;17,8;9,8;0;0;1,8;0;0;134
11251;PANQUECA DO CHEFF ATM kg;11251-8;10;100;191;18,4;10,5;7;6;0;0;0,7;0;0;281
11252;PANQUECA DO CHEFF QUENTE KG;11252-6;1;100;191;18,4;10,5;7;6;0;0;0,7;0;0;281
11155;PANQUECA FRANGO 190g;11155-4;5;100;153;20;15;7,5;1,5;0;0;1,5;0;0;450
9478;PANQUECA FRANGO OP kg;9478-1;5;100;153;20;15;7,5;1,5;0;0;1,5;0;0;450
13079;PANQUECA FRANGO OP kg;13079-6;3;100;153;20;15;7,5;1,5;0;0;1,5;0;0;450
11156;PANQUECA FRANGO QUENTE KG;11156-2;1;100;153;20;15;7,5;1,5;0;0;1,5;0;0;450
10381;PANQUECA FRANGO RESF KG;10381-0;1;100;153;20;15;7,5;1,5;0;0;1,5;0;0;840
10078;PANQUECA FRANGO S/GLUT.350G UN;10078-1;4;50;65;4,6;6;2;0;0;0;0,3;0;0;99
52279;PANQUECA PALMITO BISTEK KG;52279-1;999;100;127;13;4;6,4;2;0;0;2;0;0;567
7939;PANQUECA PRES/QUEIJ RESF ROT K;7939-1;10;100;191;18,9;10,5;7;6;0;0;0,7;0;0;281
7709;PANQUECA PRESUNTO E QUEIJO ROT;7709-7;1;100;191;18,4;10,5;7;6;0;0;0,7;0;0;281
11447;PANQUECA VEGETARIANA ATM kg;11447-2;10;100;189;18;7;9;2;0;0;2;0;0;407
8022;PANQUECA VEGETARIANA OP kg;8022-5;5;100;320;34;14;18;4;0;0;3;0;0;550
13;PAO  BAGUETE BISTEK KG;13-2;999;50;130;27;3,7;0,7;0;0;0;0;0;0;287
2202;PAO 10 GRAOS BISTEK 200G;2202-0;999;50;109;20;3,2;1,8;0,5;0;0;0,8;0;0;218
6306;PAO 12 GRAOS BISTEK KG;6306-1;999;50;124;21;5,5;2,2;0,5;0;0;2,4;0;0;272
3966;PAO 12 GRAOS BK KG;3966-7;999;50;129;25,5;4;1,1;0,2;0,2;0;1,7;0;0;235
10869;PAO 12 GRAOS RUSTICO BISTEK KG;10869-3;5;100;203;36;8,4;2;0,3;0;0;4;0;0;362
8420;PAO ABOBORA BISTEK KG;8420-4;6;50;120;23;3;2,3;0,9;0;0;0,4;0;0;149
53805;PAO ACORIANO BISTEK KG;53805-1;999;25;85;9,3;2,6;4,2;1,2;0;0;0;0;0;312
1080;PAO AIPIM BISTEK kg;1080-4;5;50;160;34;5;0,5;0;0;0;1;0;0;199
35605;PAO ALEMAO BISTEK kg;35605-0;5;50;191;33;5;4;0,6;0;0;1;0;0;506
5710;PAO AMIGO BISTEK KG;5710-0;8;50;140;26;4;2;9;0;0;0;0;0;174
994;PAO APERITIVO BISTEK KG;994-6;6;50;140;29;29;2,9;1,6;0,3;0;0;0;0;289
13248;PAO AUSTRALIANO 300g UN;13248-9;10;50;125;23;3,5;2;1;0;0;1;0;0;176
307580;PAO AUSTRALIANO 300g UN;307580-0;8;50;125;23;3,5;2;1;0;0;1;0;0;176
6865;PAO AUSTRALIANO SP kg;6865-9;3;50;121;16;7;3;1;0;0;5;0;0;280
6307;PAO AVEIA BISTEK KG;6307-0;999;50;127;23;3,8;1,9;0,3;0,3;0;0,7;0;0;247
10868;PAO AVEIA E MEL BISTEK KG;10868-5;5;100;212;42;6,6;1;0,3;0;0;2;0;0;351
6861;PAO BAGUET PRE/QUEI SP KG;6861-6;999;0;125;14;6,8;4,5;2,2;0;0;0;0;0;275
8254;PAO BAGUETE 12 GRAOS BK KG;8254-6;999;50;129;25,5;4;1,1;0,2;0,2;0;1,7;0;0;235
11893;PAO BAGUETE 12 GRAOS BK kg;11893-1;3;50;104;21;3,5;0,6;0;0;0;1,2;0;0;548
12860;PAO BAGUETE AUSTRALIANO HIPERP;12860-0;3;50;98;19;3,3;0,9;0,3;0;0;1;0;0;166
8252;PAO BAGUETE BK KG;8252-0;3;50;80;17;2,4;0,3;0;0;0;0,7;0;0;931
3826;PAO BAGUETE C.SABOR 230G RUSTI;3826-1;999;50;127;26;4;0;0;0;0;0,7;0;0;339
3824;PAO BAGUETE C.SABOR 250G CEREA;3824-5;999;50;111;20;4;2;0;0;0;1;0;0;268
7375;PAO BAGUETE C.SABOR CEREAIS KG;7375-0;999;50;111;20;4;2;0;0;0;1;0;0;268
7379;PAO BAGUETE C.SABOR RUSTICA KG;7379-2;999;50;127;26;4;0;0;0;0;0,7;0;0;339
7735;PAO BAGUETE C/ESPECIARIAS BIST;7735-6;999;20;69;14;2,2;0;0;0;0;0,4;0;0;281
11888;PAO BAGUETE C/OREGANO BK kg;11888-5;3;50;80;17;2,4;0,3;0;0;0;0,7;0;0;921
1191;PAO BAGUETE CALABRESA BISTEK K;1191-6;999;50;138;14;6,7;6;2,2;0;0;0,8;82;0;190
9326;PAO BAGUETE CLASSICA BISTEK KG;9326-2;4;50;117;25;3,6;0,4;0;0;0;0,4;0;0;239
12003;PAO BAGUETE FRANCESA LAVIE kg;12003-0;180;0;0;0;0;0;0;0;0;0;0;0;0
12011;PAO BAGUETE FRANCESA LAVIE kg;12011-1;3;50;122;22;4;0,6;0,1;0;0;1;0;0;263
1243;PAO BAGUETE FRANGO BISTEK KG;1243-2;999;50;110;12,3;7;3,5;1;0;0;0,8;35,4;0;162
12851;PAO BAGUETE HIPERPAN kg;12851-1;3;50;88;18;3,1;0,4;0,1;0;0;0,7;0;0;195
8255;PAO BAGUETE INTEGRAL BK KG;8255-4;999;50;125;25,8;3,7;0,9;0,2;0,2;0;1,9;0;0;256
11884;PAO BAGUETE INTEGRAL BK kg;11884-2;999;50;109;23;3,4;0,4;0;0;0;1,5;0;0;594
7734;PAO BAGUETE ITALIANO BISTEK KG;7734-8;4;50;136;28;4;0,5;0;0;0;1;0;0;281
8253;PAO BAGUETE MINI BK KG;8253-8;999;50;126;25,6;3,6;0,7;0,2;0,2;0;0,9;0;0;259
11906;PAO BAGUETE PF kg;11906-7;3;50;110;23;3,3;1;0;0;0;1,1;0;0;249
1246;PAO BAGUETE PRESUNTO BISTEK KG;1246-7;999;50;125;14;6,8;4,5;2,2;0;0;0;81;0;275
12773;PAO BAGUETE RECH.CALABRESA BIS;12773-6;3;40;78;13;7;7;2;0;0;0,4;0;0;232
12772;PAO BAGUETE RECH.FRANGO BISTEK;12772-8;3;40;85;13;5,3;1,1;0,1;0;0;0,4;0;0;62
12774;PAO BAGUETE RECH.PRES/QUEIJO B;12774-4;3;40;95;13;4,6;2,5;1,2;0;0;0,4;0;0;169
12012;PAO BAGUETE SETE GRAOS  LAVIE;12012-0;3;50;124;16;5;5;0;0;0;2;0;0;290
6866;PAO BAQUETE SP KG;6866-7;999;0;129;26,2;4,7;0,6;0,1;0;0;1,2;0;0;236
3822;PAO BATARD 370G MULTICEREAIS;3822-9;999;50;132;22;5;3;0;0;0;1,5;0;0;243
3821;PAO BATARD C.SABOR 370G;3821-0;999;50;121;25;4;0;0;0;0;0,7;0;0;324
7377;PAO BATARD C.SABOR KG;7377-6;999;50;121;25;4;0;0;0;0;0,7;0;0;324
7376;PAO BATARD C.SABOR MULTICEREAI;7376-8;999;50;132;22;5;3;0;0;0;1,5;0;0;243
1097;PAO BATATA BISTEK kg;1097-9;5;50;180;32;4;4;0,5;0;0;1;0;0;290
10046;PAO BATATA DELICKS CALABRESA U;10046-3;3;40;180;30;6;5;1,5;0;0;0;0;0;140
10047;PAO BATATA DELICKS CHOC.MEIO A;10047-1;3;40;117;40;4;6;2;0;0;2;0;0;7
10048;PAO BATATA DELICKS FRANGO CREM;10048-0;3;40;160;30;6;2;1;0;0;0;0;0;32
10049;PAO BATATA DELICKS REQUEIJAO U;10049-8;3;40;160;28;6;3;1;0;0;1,5;0;0;400
8251;PAO BILHA BK KG;8251-1;999;50;121;24,7;3,4;0,6;0,2;0,2;0;0,9;0;0;258
11469;PAO BILHA BK kg;11469-3;3;50;213;43;8;1;0;0;0;1,6;0;0;486
12100;PAO BILHA CENTEIO FH kg;12100-2;3;50;119;21;4,3;2,1;0,8;0;0;1,5;0;0;186
6859;PAO BILHA CENTEIO SP kg;6859-4;3;50;62;12;2,5;0;0;0;0;1;0;0;100
12101;PAO BILHA FH kg;12101-0;3;50;132;26;5;0,9;0,3;0;0;0,8;0;0;287
12858;PAO BILHA HIPERPAN kg;12858-9;3;50;88;18;3,1;0,4;0,1;0;0;0,7;0;0;196
6860;PAO BILHA KENTINHO KG;6860-8;2;0;54;11;1,7;0,5;0,2;0,2;0;0,5;0;0;239
11913;PAO BILHA PF kg;11913-0;3;50;107;22;3,3;0;0;0;0;1;0;0;242
9546;PAO BILHA SP kg;9546-0;3;50;118;24;4;0,5;0;0;0;1;0;0;267
9126;PAO BISNAGUINHA BISTEK KG;9126-0;6;50;117;23;2;1,2;0,4;0;0;0,8;0;0;69
8138;PAO BISNAGUINHA DD KG;8138-8;999;40;99;20;2,8;0;0;0;0;0,8;0;0;184
9129;PAO BISNAGUINHA FR KG;9129-4;6;50;117;23;2;1,2;0,4;0;0;0,8;0;0;69
9127;PAO BISNAGUINHA FRESCO KG;9127-8;5;50;117;23;2;1,2;0,4;0;0;0,8;0;0;69
5449;PAO BISTEK 400G ALEMAO;5449-6;999;50;136;23;3,2;3,2;0;0;0;1;0;0;298
8390;PAO BISTEK KG QUINOA/AMARANTO;8390-9;7;50;120;23;3,1;1,6;0,1;0;0;1;0;0;231
8391;PAO BISTEK KG QUINOA/CEREAIS;8391-7;7;50;111;20;3,2;2;1;0;0;1,1;0;0;216
10697;PAO BRILHA MILHO SP KG;10697-6;3;100;200;40;6;1,2;0;0;0;1,2;0;0;212
2375;PAO BRIOCHE BISTEK 350G;2375-2;4;50;197,9;28;5,6;7;2,2;0;0;0,9;0;0;217
49768;PAO BRIOCHE BISTEK kg;49768-1;7;50;164;23;4;6;2;0;0;0,5;0;0;175
7269;PAO BRIOCHE CHOCOLATE BISTEK K;7269-9;999;42;172;28;3,9;5,1;2,2;0;0;0,9;0;0;215
14015;PAO BRIOCHE FORMA 250g IND;14015-5;10;50;150;24;3,4;4,2;1,4;0;0;0,5;0;0;173
4176;PAO BRIOCHE FR BISTEK kg;4176-9;5;50;164;23;4;6;2;0;0;0,5;0;0;175
12512;PAO BRIOCHE FR IND kg;12512-1;5;50;164;23;4;6;2;0;0;0,5;0;0;175
8822;PAO BRIOCHE FRANCOIS BISTEK KG;8822-6;5;50;215;21;3;11;3;0;0;0;0;0;155
13261;PAO BRIOCHE IND 300g;13261-6;10;50;135;24,5;3;2;1;0;0;0,5;0;0;155
12868;PAO BRIOCHE IND 380g;12868-6;8;50;164;23;4;6;2;0;0;0,5;0;0;175
8474;PAO BRIOCHE INTEGRAL BISTEK KG;8474-3;7;50;156;25;4;5,5;1,6;0;0;1,2;0;0;194
12503;PAO BRIOCHE RESFRIADO IND kg;12503-2;5;50;164;23;4;6;2;0;0;0,5;0;0;175
4175;PAO BRIOCHE RESFRIADO kg;4175-0;5;50;164;23;4;6;2;0;0;0,5;0;0;175
13979;PAO C/ALMONDEGA BISTEK UND;13979-3;5;50;101;8;7;4;1;0;0;0;0;0;592
5688;PAO CABRITO KG;5688-0;999;50;94;19;3,2;0,5;0,2;0,2;0;1;0;0;250
12620;PAO CACAU C/LARANJA LAVIE kg;12620-9;3;40;93;18;2,2;1,4;1;0;0;1;0;0;75
10699;PAO CACETINHO INTEGRAL KG;10699-2;3;100;224;44;7,4;1,8;0;0;0;4;0;0;410
10304;PAO CACETINHO PRE ASSADO SP kg;10304-7;4;50;110;23;3;1;0;0;0;1;0;0;215
10121;PAO CACETINHO SP kg;10121-4;4;50;110;23;3;1;0;0;0;1;0;0;215
12621;PAO CANOPA 250g IND;12621-7;8;50;374;65;10;5;0,4;0;0;1,4;0;0;311
13220;PAO CASEIRINHO 300g;13220-9;10;50;115;13;2;1;0,5;0;0;1;0;0;119
3000030758695;PAO CASEIRINHO 300gr;307586-9;8;50;115;13;2;1;0,5;0;0;1;0;0;119
778;PAO CASEIRINHO BISTEK KG;778-1;6;50;175;33;4,8;2,5;0,6;0;0;0;0;0;361
13338;PAO CASEIRO 360g;13338-8;5;50;152;28;4;3;1;0;0;1;0;0;175
10944;PAO CASEIRO BISTEK 380g;10944-4;5;50;156;30;4;2;1;0;0;0;0;0;272
3000030591032;PAO CASEIRO BISTEK 380G;305910-3;2;50;153;30;3,6;2,2;1,2;0;0;0;0;0;272
12722;PAO CASEIRO BISTEK 420g;12722-1;5;50;75;15;1;0,5;0;0;0;0,6;0;0;133
1833;PAO CASEIRO BISTEK kg;1833-3;6;50;156;30;4;2;1;0;0;0;0;0;272
14016;PAO CASEIRO FORMA 250g;14016-3;10;50;150;25;4;3,5;1,4;0;0;1;0;0;267
12488;PAO CASEIRO IND 380g;12488-5;5;50;156;30;4;2;1;0;0;0;0;0;272
6856;PAO CASEIRO SP  KG;6856-0;999;0;78;15;1,8;1,1;0,6;0;0;0;0;0;136
9685;PAO CENOURA BISTEK kg;9685-7;6;50;150;23;3,5;5;2;0;0;0,7;0;0;172
606929;PAO CENTEIO BISTEK 400G Z.T.;130881-5;999;50;177;22;5,2;1,1;0;0;0;2,9;0;0;283
