EAN-13,Descricao,Cod.Prod
7891910020065,ACUCAR DEMERARA UNIAO 1kg NATURALE,143171-4
7896181700265,ACUCAR MASCAVO DA COLONIA 1kg,107597-7
7896181700234,ACUCAR MASCAVO DA COLONIA 500g,157229-6
7896396002970,ACUCAR MASCAVO MINAMEL 500g,107600-0
70341320709,ACUCAR MASCAVO TREVISO 1kg,228197-0
7891910020096,ACUCAR REFINADO UNIAO 500g FIT,131094-1
7896292001404,ADOCANTE PO MAGRO 400g FIT SACAROSE,105549-6
7896292001473,ADOCANTE PO MAGRO 400g FIT STEVIA,173656-6
7898678662049,ATUM FAZENDA DO FUTURO 150g,208082-6
7896283007347,AVEIA JASMINE 170g FLOCOS FINOS,211483-6
7896283007354,AVEIA JASMINE 170g FLOCOS GROSSOS,211484-4
7896283000058,AVEIA JASMINE 400g FLOCOS FINOS,107619-1
7896839145127,AVEIA MAGRINHA 500g FLOCOS FINOS,173075-4
7896839129790,AVEIA MAGRINHA 500g FLOCOS GROSSOS,173076-2
7891000102640,AVEIA NESTLE 170g FLOCOS,162891-7
7891000102626,AVEIA NESTLE 170g FLOCOS FINOS,162893-3
7891000380994,AVEIA NESTLE 450g FLOCOS,219351-5
7891000381038,AVEIA NESTLE 450g FLOCOS FINOS,219352-3
7892840815769,AVEIA QUAKER 165g FLOCOS FINOS,196776-2
7892840815752,AVEIA QUAKER 165g FLOCOS GROSSOS,196777-0
7892840823498,AVEIA QUAKER 426g GRAOS ARROZ,227344-6
7892840815264,AVEIA QUAKER 450g FLOCOS FINOS,200686-3
7892840815271,AVEIA QUAKER 450g FLOCOS GROSSOS,200687-1
7891095028344,AVEIA YOKI 170g FLOCOS,176913-8
7891095028337,AVEIA YOKI 170g FLOCOS FINOS,176917-0
7898306740019,BANHA SUINA DTALIA 1kg,181502-4
7896324284461,BISC PROT MOSMANN 25g MORANGO C/ GOTAS,234113-1
7891150089198,BISCOITO COOKIES MAE TERRA 58g CACAU INT,213880-8
7891150089181,BISCOITO COOKIES MAE TERRA 58g MAIZE.INT,213879-4
7891150089167,BISCOITO COOKIES MAE TERRA 80g CAST/CAC,213877-8
7898969895361,BISCOITO PAPAPA 60g BANANA/CACAU,225534-0
7898969895378,BISCOITO PAPAPA 60g LARANJA/CENOURA,225533-2
7898969895354,BISCOITO PAPAPA 60g MACA/CANELA,225532-4
7896324284522,BISCOITO PROTEIN MOSMANN 25G CACAU C/ GO,191666-1
7896324284447,BISCOITO PROTEIN MOSMANN 25g CACAU S/ACU,234095-0
609963170951,CALDO DAVOZZI 1l CARNE,220169-0
609963170968,CALDO DAVOZZI 1l FRANGO,220170-4
609963170975,CALDO DAVOZZI 1l LEGUMES,220171-2
602883602137,CALDO PROTEICO MEXIDONA 30g FEIJAO,228590-8
602883602168,CALDO PROTEICO MEXIDONA 30g VERDE,228817-6
7898996202835,CALDO VOLCA 1l CARNE,230606-9
7898996202828,CALDO VOLCA 1l FRANGO,230605-0
7898996202842,CALDO VOLCA 1l LEGUMES,230607-7
7896045111787,CAPPUCCINO CAPS.3 CORACOES 110g VEG,224243-5
7896839135715,CHIA DA MAGRINHA 150g GRAOS,161760-5
7896396030225,COMPOSTO MEL MINAMEL 30ml LIMAO/GENGIBRE,191481-2
7896396030294,COMPOSTO MEL MINAMEL 30ml RO/GEN/MAL/MEN,191480-4
602883602106,CREME PROTEICO MEXIDONA 30g CEBOLA,228589-4
602883602113,CREME VERDE MEXIDONA 200g,220855-5
7896396030287,EXTRATO PROPOLIS MINAMEL 30ml MARROM,187813-1
7896396030232,EXTRATO PROPOLIS MINAMEL 30ml VERDE,187812-3
7891000382301,FARELO AVEIA NESTLE 170g OAT BRAN,219632-8
7892840815776,FARELO AVEIA QUAKER 165g OAT BRAN,196779-7
7892840817275,FARELO AVEIA QUAKER 426g OAT BRAN,203295-3
7891095028368,FARELO AVEIA YOKI 170g OATBRAN,209493-2
7898574603832,FARINHA AMENDOAS SHAMBALA 120g INTEGRAL,212539-0
7896181704768,FARINHA AMENDOIM DA COLONIA 500g,176216-8
7891000382547,FARINHA AVEIA NESTLE 170g,219631-0
7892840815783,FARINHA AVEIA QUAKER 165g,196778-9
7892840817268,FARINHA AVEIA QUAKER 450g,203297-0
7891095028351,FARINHA AVEIA YOKI 170g,176912-0
7896552906012,FARINHA COCO QUALICOCO 200g,198544-2
7898925548454,FARINHA GRAO DE BICO GIROIL 250g S/G/LAC,214454-9
7898925548102,FARINHA LINHACA DOURADA GIROIL 250g S/GL,214458-1
7896283003608,FARINHA LINHACA DOURADA JASMINE 200g,137198-3
7896063244627,FARINHA LINHACA VITAO 150g,107680-9
7898925548379,FARINHA TRIGO GIROIL 250g SARRACENO S/GL,214456-5
7898269631485,GERGELIM SESAMO REAL 170g MIX,212586-2
7898901525363,GOMA XANTANA LEVE CROC 100g S/GLUTEN,221482-2
7896283005268,LINHACA DOURADA JASMINE 150g,173989-1
7896839172451,LINHACA MARROM DA MAGRINHA 200g,161761-3
7898969895293,MACARRAO INFANTIL PAPAPA 200g MINI ELBOW,220290-5
7898969895286,MACARRAO INFANTIL PAPAPA 200g MINI FUS,220291-3
7898774730017,MACARRAO INST. MEXIDONA 100g PROT/COGUM.,233857-2
7898996506599,MACARRAO INST. MEXIDONA 100g PROT/TOMATE,233405-4
7898774730000,MACARRAO INST. MEXIDONA100g PROT/FRANGO,233853-0
7898020370288,MEL ABELHA REAL 1kg,106173-9
7898020370066,MEL ABELHA REAL 500g,106174-7
7896392500258,MEL CIDADE ABELHAS 350g MULTIFLOR.PT VD,172914-4
7896396030706,MEL MELATO SUPERMEL 280g BCA TINGA BISN.,231802-4
7896396002031,MEL MINAMEL 100g SILVESTRE SACHE,106183-6
7896396001478,MEL MINAMEL 250g SILVESTRE BISNAGA,106202-6
7896396001034,MEL MINAMEL 500g FLOR LARANJEIRA POTE,106184-4
7896396001096,MEL MINAMEL 500g SILVESTRE POTE,106175-5
7896396000075,MEL NATAN POR AI 100g SACHE,228171-6
7896396000099,MEL NATAN POR AI 250g BISNAGA,228172-4
7898252690239,MEL PRO APIS 260g MULTIFLORAL,231801-6
7898252690307,MEL PRO APIS 480g MULTIFLORAL,205146-0
7896392529051,MEL PRO-APIS 1kg MULTIFLORAL POTE,205093-5
7896392529358,MEL PRO-APIS 260g EUCALIPTO BISNAGA,172933-0
7896392529211,MEL PRO-APIS 260g LARANJA BISNAGA,172932-2
7896392529228,MEL PRO-APIS 260g MULTIFLORAL BISNAGA,172915-2
7896392529082,MEL PRO-APIS 500g EUCALIPTO POTE,205094-3
7896392529075,MEL PRO-APIS 500g MULTIFLORAL POTE,172918-7
7896392529150,MEL PRO-APIS 80g MULTIFLORAL C/20 SACHE,172916-0
7896392500289,MEL PRO-APIS 80g PROP/AGRIAO C/20 SACHE,205095-1
7896392500241,MEL PRO-APIS 80g PROPOLIS C/20 SACHE,205096-0
7896396030683,MEL SUPERMEL 280g FLOR LARANJEIRA BISN.,231800-8
70341320778,MEL TREVISO 500g SILVESTRE BISNAGA,228174-0
7896496972609,MIX CACAU MAE TERRA 25g REMIX,185681-2
7896496972623,MIX SEMENTES MAE TERRA 25g REMIX,186375-4
7896552906944,MOLHO SHOYU COCO QUALICOCO 250ml,198542-6
7898596081236,OLEO COCO COPRA 100ml EX.VIRGEM POUCH,205724-7
7898596082073,OLEO COCO COPRA 100ml EX.VIRGEM SPRAY,205725-5
7898905356567,OLEO COCO COPRA 200ml EX.VIRGEM VD,157532-5
7898596080574,OLEO COCO COPRA 200ml SEM SABOR VD,176549-3
7898905356185,OLEO COCO COPRA 500ml EXT.VIRGEM VD,179047-1
7898596080581,OLEO COCO COPRA 500ml S/SABOR VD,196257-4
7896036099384,OLEO COCO PURILEV 200ml SEM SABOR,211647-2
7896036099001,OLEO COCO PURILEV 500ml SEM SABOR,211645-6
7908044000389,OLEO COCO SANTO OLEO 100ml EXTRA VIRGEM,231088-0
7908044000723,OLEO COCO SANTO OLEO 100ml S/SABOR,231089-9
7908044000426,OLEO COCO SANTO OLEO 200ml EXTRA V.SPRAY,231090-2
7898994620747,OLEO COCO SANTO OLEO 500ml EXTRA VIRGEM,210591-8
7896007830763,OLEO GERGELIM KENKO 100ml TORRADO,103141-4
7898392380434,OLEO GERGELIM PAZZE 250ml,205015-3
7898392380472,OLEO LINHACA DOURADA PAZZE 250ml,215998-8
7898392381462,OLEO SEMENTE DE ABOBORA PAZZE 250ml,205017-0
7896437600554,PAO DE FRIGIDEIRA ALQUIMYA 280g VEGANO,227005-6
7898969895316,PAPINHA PAPAPA 120g CARNE/ARROZ/LEGUMES,231061-9
7898969895323,PAPINHA PAPAPA 120g FGO/G.BICO/VEGETAIS,231062-7
7896324241969,PARAFUSO SHARK 200g TOMATE/LENTI. S/GLU,234746-6
7896006791072,PROTEINA SOJA CAMIL 400g CARNE ESCURA,188450-6
7896006791096,PROTEINA SOJA CAMIL 400g TEXT. CLARA,188449-2
7896283002229,PROTEINA SOJA JASMINE 250g MEDIA,108019-9
7896283003059,PROTEINA SOJA JASMINE 500g MEDIA ESC,133365-8
7898925548393,PSYLLIUM FIBRAS GIROIL 150g S/GLUTEN,214455-7
7896839142850,QUINOA DA MAGRINHA 200g GRAOS,187554-0
7898996506551,RISOTO MEXIDONA 155g NATAN P.A. ESP/ALHO,232980-8
7898996506544,RISOTO MEXIDONA 155g NATAN P.A. FGO/ABO,232981-6
618341522930,RISOTO MEXIDONA 180g COGUMELO,223225-1
618341522916,RISOTO MEXIDONA 180g MILANES,223223-5
618341522923,RISOTO MEXIDONA 180g TOMATE,231091-0
7898574602835,SEMENTE ABOBORA SHAMBALA 120g INTEGRAL,212538-2
7898574603467,SEMENTE GIRASSOL SHAMBALA 150g INTEGRAL,212537-4
7896496972555,SNACK MAE TERRA 25g REMIX ACAI,185682-0
7896496972500,SNACK MAE TERRA 25g REMIX CASTANHAS,185678-2
602883602069,SOPA AMARELA MEXIDONA 130g,220856-3
602883602236,SOPA DA NONA MEXIDONA 160g,220854-7
602883602144,SOPA DETOX MEXIDONA 130g,220857-1
602883602243,SOPA MEXIDONA 90g LEGUMES BROC/LET,225665-7
618341523005,SOPA MEXIDONA 90g LETRINHAS LEG/FGO,225664-9
602883602083,SOPA PROTEICA MEXIDONA 30g TOMATE,228588-6
602883602052,SOPA ROSA MEXIDONA 160g,220858-0
7896324241952,TALHARIM MOSMANN 200g CENOURA/BETE.S/GLU,234745-8
630941751893,ALFAJOR HAPPY FOOD 50g CHOCOLATE S/GL,231576-9
630941751886,ALFAJOR HAPPY FOOD 50g DOCE LEITE S/GL,231575-0
630941751909,ALFAJOR HAPPY FOOD 50g MOUSSE CHOC. S/GL,231577-7
8809931430571,ALG. DOCE WONDERTOK 8g ARCO IRIS,234394-0
8809931430762,ALG. DOCE WONDERTOK 8g EXPLODE NA BOCA,234395-9
6111255560967,ALGODAO DOCE COTTON CANDY 50g ANIMALS,227211-3
6111255564163,ALGODAO DOCE COTTON CANDY 50g MORANGO,227208-3
6111255560882,ALGODAO DOCE COTTON CANDY 50g UNI/CHICLE,227210-5
8002885001051,BISCOITO ARROZ FIORENTINI 40g PIZZA,229984-4
8002885001068,BISCOITO ARROZ FIORENTINI 40g QUEIJO,229983-6
3800233070231,BISCOITO ARROZ RICE UP 50g COG/AZ.OLIVA,219981-5
3800233070194,BISCOITO ARROZ RICE UP 50g PIZZA/AZ.OLIV,219980-7
3800233070200,BISCOITO ARROZ RICE UP 50g QUEIJO/AZ.OL,219979-3
8002885003192,BOLO FIORENTINI 100g CHOCOLATE S/G S/LAC,229978-0
8002885003727,BOLO FIORENTINI 100g DARK S/GL S/LAC,229979-8
7798309870303,CEREAL PURA VIDA 200g CHOCOLATE S/GLUTEN,231930-6
3800233070101,CHIPS ARROZ RICE UP 60g BARBECUE,219986-6
3800233070132,CHIPS ARROZ RICE UP 60g KETCHUP,219985-8
618341549777,CREME AVELA VALSOIA 200g C/CACAU P.BASED,216225-3
8007290324702,LASANHA ITAL.GRANORO 250g S/GLUTEN,177232-5
4018722342441,MACARRAO ALB GOLD 300g KIDS S/GLUTEN,230160-1
8007290334732,MACARRAO GRANORO 400g G.DURO FUSILLE S/G,172690-0
8007290334725,MACARRAO GRANORO 400g G.DURO SPAGHET.S/G,172689-7
8008343880480,MACARRAO RUMMO 400g FUSILLI S/GLUTEN,212329-0
8008343880664,MACARRAO RUMMO 400g PENNE S/GLUTEN,212330-4
8008343880039,MACARRAO RUMMO 400g SPAGHETTI S/GLUTEN,212331-2
4032844584107,MACARRAO SEITZ 200g DINOSSAURO S/GLUTEN,215713-6
4032844250118,MACARRAO SEITZ 500g FUSILLI S/GLUTEN,215711-0
4032844555114,MACARRAO SEITZ 500g PENNE S/GLUTEN,215710-1
4032844250286,MACARRAO SEITZ 500g SPAGHETTI S/GLUTEN,215712-8
736532141101,MASSA KONJAC DOMA 200g PENNE,218781-7
6933981300095,MASSA KONJAC HETHSTIA 200g ARROZ,231228-0
6933981300071,MASSA KONJAC HETHSTIA 200g FETTUCCINE,231225-5
6933981301672,MASSA KONJAC HETHSTIA 200g LASANHA,231227-1
6933981301665,MASSA KONJAC HETHSTIA 200g PENNE,231229-8
6933981300088,MASSA KONJAC HETHSTIA 200g SPAGHETTI,231226-3
4032844818905,MASSA LASANHA SEITZ 250g S/GLUTEN,215714-4
8009550007035,MIX FARINHA CHIAVAZZA 500g PAO S/GLUTEN,221995-6
8009550007042,MIX FARINHA CHIAVAZZA 500g PIZZA S/GLUT,221996-4
8007290334718,NHOQUE BATATA GRANORO 500g S/GLUTEN,172692-7
7896327515609,ACHOCOLATADO PO APTI 500g POWER S/GLUTEN,222090-3
7898567351016,ALFAJOR SEU DIVINO 40g AVELA S.G/L,215086-7
7898567350903,ALFAJOR SEU DIVINO 40g CHOC.S.G/L,198952-9
7898567350811,ALFAJOR SEU DIVINO 80g CHOC.S/GL/LAC,198954-5
7893500011286,ALIMENTO PO SUPRA SOY 300g ORIGINAL S/L,106746-0
7896863499876,AVEIA FLOCOS VITAO 170g FINO S/GLUTEN,201761-0
7896283005855,AVEIA JASMINE 200g FLOCOS FINOS S/GL,176231-1
7898574607366,AVEIA SHAMBALA 1kg FLOCOS MEDIOS S/GL,220174-7
7891151041638,BALA MY TOFFEE 52g CHOCOLATE DIET Z.LAC,215864-7
7891151038560,BALA MY TOFFEE 52g LEITE DIET Z.LAC,215865-5
7898962720080,BANANA B.EAT 30g AMENDOIM/CHOCOLATE BCO,207194-0
7898994490586,BANANA B.EAT 30g AMENDOIM/CHOCOLATE PTO,207192-4
7898962720141,BANANA B.EAT 30g COCO/CHOCOLATE BCO,207195-9
7898962720110,BANANA B.EAT 30g COCO/CHOCOLATE PTO,207193-2
7898903018337,BARRA FRUTA CAROB HOUSE 25g ALFAR/COCO,176569-8
7898903018092,BARRA FRUTA CAROB HOUSE 30g ALFAR/BANANA,176574-4
7896798603638,BARRA FRUTA SUPINO 24g BAN/AME S/GL Z/AC,231592-0
7896798603584,BARRA FRUTA SUPINO 24g BANANA S/GL Z/AC.,231591-2
7896798603591,BARRA FRUTA SUPINO 24g BAN/C.BCO S/G Z/A,231593-9
7896798603621,BARRA FRUTA SUPINO 24g BA/NO/DA S/G Z/A,231594-7
7898692300644,BEBIDA A TAL DA CASTANHA 200ml CAF.LATTE,214556-1
7898692300651,BEBIDA A TAL DA CASTANHA 200ml CAPPUCC,214555-3
7891000381113,BEBIDA LACTEA NESCAU 180ml CHOC Z.LAC,222818-1
7896256604542,BEBIDA LACTEA TIROL 1l CHOCOLATE ZR.LAC,173653-1
7896256604672,BEBIDA LACTEA TIROLZINHO 200ml CHO.Z.LAC,181582-2
7896181710448,BISCOITO AMENDOIM DA COLONIA 200g S/G/L,201802-0
7896006716471,BISCOITO ARROZ CAMIL 150g CH/LI INT S/GL,180511-8
7896006779643,BISCOITO ARROZ CAMIL 90g CH/LIN.INT S/GL,196302-3
7896006779513,BISCOITO ARROZ CAMIL 90g TRAD.INT S/GL,196301-5
7898649351828,BISCOITO ARROZ FIT FOOD 60g CH.LEITE S/G,205100-1
7898649351811,BISCOITO ARROZ FIT FOOD 60g CH.M.AM S/G,205099-4
7896256065787,BISCOITO ARROZ NATURALLIFE 40g AMEN.S/GL,216024-2
7896256065817,BISCOITO ARROZ NATURALLIFE 80g INT.S/GL,216030-7
7896256066197,BISCOITO ARROZ NATURALLIFE 80g 7gR.S/GL,216031-5
7896546160024,BISCOITO ARROZ RAMPINELLI 150g C/MILHO,197030-5
7896546160017,BISCOITO ARROZ RAMPINELLI 150g TRAD,197029-1
7896043001271,BISCOITO BELFAR 84g COCO S/GLUT/LACTOSE,171452-0
8008698013021,BISCOITO COOKIE SCHAR 100g GOT.CHOC.S/G,204959-7
7898568900152,BISCOITO COOKIE VITALIN 30g AMAR/CAC.S/G,166069-1
7898568900176,BISCOITO COOKIE VITALIN 30g CH/MA/CA.S/G,166068-3
7896063285224,BISCOITO COOKIE VITAO 120g BAUN.S/GLUTEN,209042-2
7896063285231,BISCOITO COOKIE VITAO 120g CACAU S/GLUT,209044-9
7898344322376,BISCOITO COOKIES AMINNA 100g BN/CHOC S/G,226456-0
7898344322369,BISCOITO COOKIES AMINNA 100g DOUB.CHOC,226455-2
7896080898742,BISCOITO LIANE 115g DOMINO BAUNIL.S/LAC,217907-5
7896080898704,BISCOITO LIANE 115g KIDS CHOCOLATE S/LAC,217906-7
7896080871141,BISCOITO LIANE 330g AGUA/SAL S/LAC,217904-0
7896080861142,BISCOITO LIANE 330g LEITE S/LAC,217902-4
7896080862149,BISCOITO LIANE 330g MAIZENA S/LAC,217901-6
7896080863146,BISCOITO LIANE 330g MARIA S/LAC,217903-2
7896256065954,BISCOITO NATURALLIFE 100g PANDA BAUN/CAC,204970-8
7896256065404,BISCOITO NATURALLIFE 100g PANDA MORANGO,204971-6
7896256066241,BISCOITO NATURALLIFE 112G MAIZENA S/GLUT,218314-5
7896256065701,BISCOITO NATURALLIFE 140g COCO C/CH.S/GL,204981-3
7896256065695,BISCOITO NATURALLIFE 140g MEL S/GL,204980-5
7897042701803,BISCOITO NAZINHA 300g SEQUIL.COCO S/G/L,223085-2
7897042701797,BISCOITO NAZINHA 300g SEQUIL.LEITE S/G/L,223084-4
7897042701810,BISCOITO NAZINHA 300g SEQUIL.NATA S/G/L,223086-0
7898965646042,BISCOITO NHAMI MAMI 15g BAN/CEN S/GLUT,227345-4
7898965646066,BISCOITO NHAMI MAMI 15g BET/MOR S/GLUT,227346-2
7898965646097,BISCOITO NHAMI MAMI 18g FEIJ/CEN S/GLUT,227347-0
7898965646103,BISCOITO NHAMI MAMI 18g LENT/BRO S/GLUT,227348-9
7898969895088,BISCOITO PAPAPA 20g PALIT.BET/G.BICO ORG,211488-7
7898969895071,BISCOITO PAPAPA 20g PALIT.CEN/G.BICO ORG,211487-9
7898969895064,BISCOITO PAPAPA 20g PALIT.TOM/MANJ ORG,211486-0
7898994908777,BISCOITO PAPAPA 36g INF.ABOB/MAC S/GL.,209040-6
7898994908760,BISCOITO PAPAPA 36g INFANTIL VEGET.S/GL,212529-3
8008698020722,BISCOITO SCHAR 115g AGUA SAL S/GLUTEN,188129-9
8008698010402,BISCOITO SCHAR 125g MARIA S/GLUTEN,168220-2
8008698005231,BISCOITO SCHAR 165g CHOC.S/GLUTEN,204960-0
8008698003503,BISCOITO SCHAR 210g CRACKERS S/GL/LAC,168219-9
8008698002070,BISCOITO SCHAR 60g MINIPRETZEL SALG.S/GL,188109-4
7898965335113,BISCOITO TAPIOCA NATURATTA 60g CHOC.AMAR,205713-1
7896080880310,BISCOITO WAFER LIANE 90g BRIGADEIRO S/L,217899-0
7896080880372,BISCOITO WAFER LIANE 90g CHOC/AVELA S/L,217900-8
7896080880303,BISCOITO WAFER LIANE 90g MORANGO S/L,217975-0
619205706367,CANJICA MILHO OKOSHI 40g ZERO ACUCAR,234371-1
7896639800349,CANJICA MILHO OKOSHI 50g CACAU ACU/COCO,234372-0
7898967996190,CEREAL MATINAL HARTS 200g CHOC.S/LC S/GL,231808-3
7898568901272,CEREAL MATINAL VITALIN 200g CHOC.S/GL,199396-8
7898568901265,CEREAL MATINAL VITALIN 200g TRAD.S/GL,199395-0
7898944019935,CHIA VITALIN 120g GRAOS S/GLUTEN,181682-9
7896256065480,CHIPS ARROZ NATURALLIFE 70g CEB/SAL.S/GL,204974-0
7896256066074,CHIPS ARROZ NATURALLIFE 70g CHURRAS.S/GL,204973-2
7897701101708,CHIPS BATATA DOCE FHOM 45g MANDIOQ. S/G,171388-4
7897701101906,CHIPS BATATA DOCE FHOM 45g ROXA/LARANJA,211470-4
7897701101715,CHIPS BATATA DOCE FHOM 45g RS/AMA/RX S/G,171389-2
7897701101692,CHIPS BATATA DOCE FHOM 45g S/GLUTEN,171390-6
7896043013007,CHOCOLATE CHOCOSOY 20g CRISPIES S/GL/LAC,105533-0
7898770190037,CHOCOLATE COOKOA 75g CHOC.BRANC.S/GL/LAC,233033-4
7898966862328,CHOCOLATE COOKOA 80g CARAMELO S/GL/LAC,207507-5
7898966862038,CHOCOLATE COOKOA 80g CREMOSO S/G/LAC/AC,207509-1
7898966862021,CHOCOLATE COOKOA 80g INTENSO 70% S/G/LAC,207505-9
7899516210606,CHOCOLATE DIVINE BRANCO 70G ZR/LA/GL,232791-0
7899516210347,CHOCOLATE DIVINE 70g 50% M.AMARGO S/GL,225188-4
7899516210644,CHOCOLATE DIVINE 70g 50% S/LAC.S/GL,231809-1
7899516210323,CHOCOLATE DIVINE 70g 70% AMARGO S/GL,225189-2
7899516210712,CHOCOLATE DIVINE 90g AVELA S/GLUTEN,230599-2
7899516210743,CHOCOLATE DIVINE 90g CARAMELO S/GLUTEN,230598-4
7899516210125,CHOCOLATE DIVINE 90g DUE PASSIONE S/GL,229355-2
7898633410272,CHOCOLATE ESPIRITO CACAU 80g BCO S.G/L,201931-0
7898633410302,CHOCOLATE ESPIRITO CACAU 80g L.COC.S.G/L,201933-7
7898953572377,CHOCOLATE ESPIRITO CACAU 80g 70% S/AC/GL,201935-3
7898953572100,CHOCOLATE ESPIRITO CACAU 80g 70% S.G/L,182668-9
7898953572735,CHOCOLATE ESPIRITO CACAU 80g 85% S.G/L,184345-1
7899930900503,CHOCOLATE GOLDKO 20g AO LEITE S/AC/GL,225402-6
7899930900428,CHOCOLATE GOLDKO 20g BCO C/COOK.S/AC/GL,225403-4
7899930900510,CHOCOLATE GOLDKO 80g AO LEITE S/AC/GL,225404-2
7899930900466,CHOCOLATE GOLDKO 80g BCO C/COOK.S/AC/GL,225405-0
7896001215290,CHOCOLATE LINEA 30g AO LEITE ZR.LACTOSE,209753-2
7896001281448,CHOCOLATE LINEA 30g COOKIES CREAM S/AC,223758-0
7896063285163,CHOCOLATE VITAO 70g AO LEITE 39% S/LAC,212388-6
7896063285149,CHOCOLATE VITAO 70g C.BCO MOR/CRANB S/G,212387-8
7896063200272,CHOCOLATE VITAO 70g NIBS CACAU 70% S/GL,212390-8
7896043014097,CHOCOLATE WAFER CHOCOSOY 69g MAIS S/G/LA,136069-8
7893595196707,CHOKOSHI BITES OKOSHI 50g GIANDUIA,234378-9
7899516203653,COELHO CHOCOLATE DIVINE 100g S/GL,216215-6
7891000251638,COMPOSTO LACTEO MOLICO 260g ZERO LACTOSE,183538-6
7891000261965,COMPOSTO LACTEO NINHO 700g ZERO LACTOSE,190353-5
7898968764149,CONDENSADO AVEIA NUDE 330g S/GL,222469-0
7898380412291,COOKIES BELIVE 67g BAUN/CHOC S/GL/LAC/AC,218390-0
7898380411935,COOKIES BELIVE 80g D.CHOC.S/GL S/LAC,207622-5
7896256065527,COOKIES NATURALLIFE 180g BAUN/CHOC.S/GL,204999-6
7898994939788,CREME AVEIA NUDE 200g S/GLUTEN,212500-5
7898692300453,CREME CUL.A TAL DA CASTANHA 200g AMEND,210258-7
7898215157700,CREME CULINARIO ALM.BREEZE 200g C/AMEND,204966-0
7891000253182,CREME LEITE NESTLE 200g ZERO LACTOSE TP,186142-5
7898686950565,CREME LEITE NOT CREME 200g S/GL S/LAC,214797-1
7898215151982,CREME LEITE PIRACANJUBA 200g ZERO LACTOS,167361-0
7896256604511,CREME LEITE TIROL 200g ZERO LACTOSE,175012-7
7898592182548,CRISPIE QUINOA ALPACAS 100g POP,226249-5
7898215150480,DOCE LEITE PIRACANJUBA 350g ZERO LACTOSE,196254-0
7896256604528,DOCE LEITE TIROL 350g ZERO LACTOSE,173654-0
7898665680988,DOCE SWEET BITE PINATI 14g BRIGAD.S/AC.,212516-1
7898665680629,DOCE SWEET BITE PINATI 14g COC.S/GL/LAC,209814-8
7898574609537,FARELO AVEIA SHAMBALA 1kg S/GLUTEN,220175-5
7898568901463,FARELO AVEIA VITALIN 200g S/GLUTEN,219124-5
7898344320099,FARINHA AMINNA 500g S/GLUTEN,107971-9
7896389600176,FARINHA ARROZ FAZENDA 1kg S/GLUTEN,107969-7
7896546188837,FARINHA ARROZ RAMPINELLI 1kg S/GLUTEN,192593-8
7896084700379,FARINHA ARROZ RISOVITA 1kg S/GLUTEN,168419-1
7898574606567,FARINHA AVEIA SHAMBALA 1kg S/GLUTEN,220129-1
7896863499883,FARINHA AVEIA VITAO 170g S/GLUTEN,201760-1
7896655405009,FARINHA MANDIOCA YUCAFIT 500g S/GLUTEN,214958-3
7898344320365,FARINHA ROSCA AMINNA 300g S/GLUTEN,167404-8
7896063280236,FECULA BATATA VITAO 300g S/GLUTEN,198889-1
7896043014042,FLOCOS ARROZ CHOCOSOY 40g POPS S/LAC,105524-0
7896038360192,FLOCOS ARROZ URBANO 500g S/GLUTEN,198720-8
7891000317396,LEITE CONDENSADO MOCA 395g ZR.LAC TP,199218-0
7898215151999,LEITE CONDENSADO PIRACANJUBA 395g S/LACT,167362-9
7896043014004,LEITE CONDENSADO SOYMILKE 330g SOJA,106834-2
7896256604979,LEITE CONDENSADO TIROL 395g ZERO LACTOSE,173655-8
7896048706126,LEITE PO LA SERENISSIMA 300g INT.S/LACT,209818-0
7898951850293,MACARRAO ARROZ BARILLA 500g ESPAG.S/GLUT,227681-0
7898951850309,MACARRAO ARROZ BARILLA 500g PENNE S/GLUT,227680-1
7896038313198,MACARRAO ARROZ URBANO 500g ESPAGUETE S/G,185381-3
7896401183748,MACARRAO ARROZ URBANO 500g KIDS C/ESPIN,214327-5
7896401183090,MACARRAO ARROZ URBANO 500g KIDS MINI RIG,207503-2
7896401183083,MACARRAO ARROZ URBANO 500g KIDS PERSON,207504-0
7896038311194,MACARRAO ARROZ URBANO 500g PARAF.INT S/G,174034-2
7896038310197,MACARRAO ARROZ URBANO 500g PARAFUSO S/GL,150505-0
7896038306190,MACARRAO ARROZ URBANO 500g PENA INT.S/GL,174033-4
7896038305193,MACARRAO ARROZ URBANO 500g PENA S/GL,150504-1
7896038314195,MACARRAO ARROZ URBARNO 500g ESP.INT S/G,188107-8
7896038330195,MACARRAO ARROZ/FEIJ.URBANO 500g PAR.S/GL,196246-9
7896022207571,MACARRAO ARROZ/MILHO RENATA 500g ESP.S/G,202636-8
7896022207564,MACARRAO ARROZ/MILHO RENATA 500g PAR.S/G,202638-4
7896022207557,MACARRAO ARROZ/MILHO RENATA 500g PEN.S/G,202637-6
7896324241914,MACARRAO GR.BICO MOSMANN 300g PARAF.S/G,191671-8
7896401183397,MACARRAO LENTILHA VERM.URBANO 500g S/GL,223493-9
602883602076,MACARRAO MEXIDONA 300g LETRAS TRAD S/GL,231666-8
7898686950015,MAIONESE NOT MAYO 350g ALHO VEGETAL,199696-7
7898686950008,MAIONESE NOT MAYO 350g ORIGINAL VEGETAL,199695-9
7896324241884,MASSA CASEIRA MOSMANN 300g C/TAPIOCA S/G,191669-6
